rayOrigin.x,rayOrigin.y,rayOrigin.z,dir.x,dir.y,dirr.z,finalPos.x,finalPos.y,finalPos.z
0.01395578,120.0009,-0.02982927,-0.3807763,0.1191473,0.9169587,-74.53761,143.3286,179.5
0.01389726,120.0009,-0.02982733,-0.3798444,0.1189758,0.9173674,-74.32207,143.2846,179.5
0.0138526,120.0009,-0.02982088,-0.377588,0.1191182,0.91828,-73.80711,143.2893,179.5
0.01393605,120.0009,-0.02981987,-0.3753825,0.1188967,0.9192125,-73.30138,143.2224,179.5
0.0140815,120.0009,-0.0298225,-0.372775,0.1194697,0.9201987,-72.71394,143.3093,179.5
0.01411604,120.0009,-0.02981986,-0.3715884,0.1195739,0.9206651,-72.44568,143.3178,179.5
0.01419351,120.0009,-0.02981943,-0.3697858,0.1198992,0.9213483,-72.04061,143.364,179.5
0.01469858,120.0009,-0.02983174,-0.3684801,0.1200047,0.9218575,-71.74603,143.3716,179.5
0.01395018,120.0009,-0.02979575,-0.366511,0.1215018,0.9224462,-71.31774,143.6481,179.5
0.01349492,120.001,-0.02977701,-0.3644433,0.1210838,0.92332,-70.84864,143.5444,179.5
0.01307217,120.001,-0.02976109,-0.3611407,0.1210026,0.9246274,-70.10762,143.4954,179.5
0.01284837,120.001,-0.02974932,-0.358623,0.1209832,0.9256094,-69.5451,143.4667,179.5
0.01321727,120.001,-0.02975838,-0.3571594,0.1209646,0.9261774,-69.21838,143.4487,179.5
0.01357845,120.001,-0.02976752,-0.3559151,0.1210108,0.9266503,-68.94161,143.4456,179.5
0.01410399,120.0009,-0.02976708,-0.3527139,0.1231138,0.9275969,-68.25114,143.8287,179.5
0.01414822,120.0009,-0.02971483,-0.3402262,0.1241555,0.9321114,-65.51527,143.914,179.5
0.00824672,120.0013,-0.02942803,-0.2800511,0.1337589,0.9506208,-52.88078,145.2623,179.5
0.0009416962,120.0017,-0.02922089,-0.2421277,0.1385584,0.9602998,-45.26513,145.9053,179.5
-0.004058426,120.0019,-0.02905939,-0.1915419,0.1466568,0.9704656,-35.4379,147.1324,179.5
-0.009010529,120.0022,-0.02895789,-0.1357202,0.1572962,0.9781809,-24.91821,148.8713,179.5
-0.01279192,120.0024,-0.02893311,-0.06936606,0.1612673,0.98447,-12.66246,149.4113,179.5
-0.005379868,120.0021,-0.02915648,-0.01494323,0.1622568,0.9866354,-2.724465,149.5265,179.5
-0.001414703,120.0019,-0.02928784,0.03368398,0.1616909,0.9862664,6.130053,149.4344,179.5
0.01898373,120.001,-0.02988385,0.08475998,0.1626686,0.9830334,15.49857,149.7089,179.5
0.02104372,120.0009,-0.02996041,0.1283798,0.1602829,0.9786869,23.57099,149.4032,179.5
0.02205705,120.0009,-0.02999434,0.1586979,0.1593389,0.974385,29.26207,149.359,179.5
0.02048833,120.0009,-0.02995624,0.1786251,0.1579381,0.9711584,33.04142,149.1976,179.5
0.0201319,120.001,-0.029948,0.1921944,0.1577637,0.9685928,35.64362,149.2427,179.5
0.01588158,120.0011,-0.02984802,0.2007756,0.1567506,0.9670152,37.29059,149.1025,179.5
0.01354506,120.0012,-0.02979283,0.2061166,0.1562626,0.96597,38.32124,149.0433,179.5
0.01201326,120.0013,-0.02975672,0.2101901,0.1561274,0.9651136,39.11143,149.044,179.5
0.0112009,120.0013,-0.02973856,0.2131906,0.1561613,0.9644498,39.69606,149.0703,179.5
0.01063548,120.0014,-0.0297254,0.2149685,0.1561766,0.9640526,40.04292,149.0852,179.5
0.01076019,120.0014,-0.02972852,0.215803,0.1560808,0.9638817,40.20558,149.0725,179.5
0.0107682,120.0014,-0.02972878,0.2159484,0.1559224,0.9638748,40.23295,149.0432,179.5
0.01080216,120.0014,-0.02972968,0.2159833,0.1556848,0.9639053,40.23822,148.998,179.5
0.01069231,120.0014,-0.02972719,0.2160336,0.1548794,0.9640238,40.24253,148.8445,179.5
0.01055106,120.0014,-0.0297238,0.2159093,0.1538763,0.9642122,40.21138,148.6521,179.5
0.01056648,120.0014,-0.02972396,0.2159006,0.1528731,0.9643738,40.20305,148.4605,179.5
0.01063716,120.0014,-0.0297257,0.2157066,0.1521071,0.9645383,40.16016,148.3131,179.5
0.0106198,120.0014,-0.02972534,0.2157858,0.1516758,0.9645885,40.17278,148.2314,179.5
0.0106492,120.0014,-0.02972627,0.2158033,0.1508465,0.9647146,40.17083,148.0733,179.5
0.01079482,120.0014,-0.02972806,0.2154384,0.1502191,0.9648941,40.09561,147.9514,179.5
0.01076527,120.0014,-0.02972658,0.2151279,0.1493016,0.9651057,40.02902,147.7746,179.5
0.01062869,120.0014,-0.02972299,0.214858,0.1485682,0.965279,39.97151,147.6332,179.5
0.01051767,120.0014,-0.02971881,0.2148038,0.1479941,0.9653792,39.95716,147.5235,179.5
0.01049301,120.0014,-0.02971616,0.2148439,0.1471741,0.9654956,39.95977,147.3678,179.5
0.01050478,120.0014,-0.02971649,0.2147629,0.1466403,0.9655949,39.94064,147.2657,179.5
0.01021483,120.0013,-0.02969835,0.213983,0.145055,0.9660074,39.77835,146.9594,179.5
0.009925568,120.0013,-0.02968239,0.212109,0.1434499,0.9666602,39.40315,146.643,179.5
0.00974646,120.0012,-0.02968369,0.2113263,0.1453494,0.9665478,39.26217,146.9989,179.5
0.02346394,120.0014,-0.0306577,0.2867062,0.1679631,0.9431797,54.5969,151.9725,179.5
0.02515,120.0014,-0.03073299,0.3378945,0.1922965,0.9213302,65.86738,157.4723,179.5
0.01736316,120.0017,-0.03052703,0.3709208,0.2001917,0.9068303,73.45074,159.6348,179.5
0.01265262,120.0018,-0.0303741,0.389396,0.1996232,0.8991781,77.75965,159.8587,179.5
0.01008524,120.0019,-0.03029466,0.4009639,0.19614,0.8948503,80.4539,159.3527,179.5
0.00985019,120.0019,-0.03027997,0.4065549,0.1940143,0.8927886,81.7637,159.0161,179.5
0.007988221,120.0019,-0.03021515,0.4088163,0.1909449,0.8924177,82.25072,158.4149,179.5
0.003685028,120.0021,-0.03012534,0.4109261,0.1901225,0.8916239,82.74442,158.2837,179.5
0.003751907,120.0021,-0.03011484,0.411619,0.188013,0.8917516,82.87212,157.8535,179.5
0.008284409,120.0019,-0.03020551,0.4112954,0.1872544,0.8920605,82.78289,157.6875,179.5
0.009561784,120.0018,-0.03023476,0.4112827,0.187566,0.8920009,82.78716,157.7526,179.5
0.009614822,120.0018,-0.03021965,0.4086539,0.1871852,0.8932881,82.13956,157.6216,179.5
0.009215027,120.0018,-0.03020822,0.4065468,0.1879611,0.8940863,81.64275,157.7439,179.5
0.009260361,120.0017,-0.0302077,0.4049459,0.1887171,0.8946534,81.2698,157.8716,179.5
0.009551285,120.0017,-0.03020838,0.4045724,0.1873381,0.8951121,81.15354,157.5756,179.5
0.01029276,120.0017,-0.03021317,0.4037065,0.1855784,0.8958693,80.91219,157.1912,179.5
0.01019513,120.0017,-0.03020804,0.402128,0.1846201,0.8967767,80.51421,156.9617,179.5
0.009601731,120.0017,-0.03019598,0.4022853,0.1844554,0.8967401,80.54839,156.9303,179.5
0.009762833,120.0017,-0.03019603,0.4001575,0.1842827,0.897727,80.03449,156.8551,179.5
0.00995047,120.0017,-0.03019916,0.3985296,0.1840156,0.8985057,79.64005,156.7698,179.5
0.01007541,120.0017,-0.03020098,0.3971606,0.1841643,0.8990812,79.31583,156.776,179.5
0.01013113,120.0017,-0.03019945,0.395489,0.1844367,0.8997619,78.92236,156.8025,179.5
0.009713089,120.0017,-0.03018993,0.3938667,0.1844158,0.9004776,78.53577,156.7691,179.5
0.00980806,120.0017,-0.03019107,0.3919833,0.1840612,0.9013715,78.08289,156.662,179.5
0.01249237,120.0016,-0.03023004,0.3893723,0.1835071,0.9026153,77.45866,156.5011,179.5
0.01346988,120.0015,-0.03025438,0.3885427,0.1831114,0.9030531,77.25717,156.4047,179.5
0.01440271,120.0015,-0.03027104,0.3875294,0.1824472,0.9036227,77.00811,156.2498,179.5
0.01458827,120.0014,-0.03027156,0.3860875,0.1821287,0.904304,76.66402,156.1592,179.5
0.01259869,120.0015,-0.03018573,0.3829541,0.1801095,0.9060391,75.89434,155.6899,179.5
0.009662171,120.0017,-0.03012714,0.3798343,0.1805489,0.907264,75.17158,155.7288,179.5
0.005481171,120.0019,-0.03003146,0.3777609,0.1800684,0.9082246,74.678,155.5963,179.5
0.00492453,120.0019,-0.03001712,0.3761427,0.1797921,0.9089508,74.29816,155.5132,179.5
0.005192124,120.0019,-0.03002057,0.374685,0.1797575,0.9095594,73.96101,155.4826,179.5
0.007850159,120.0018,-0.03006697,0.3719242,0.1800273,0.9106386,73.33176,155.4937,179.5
0.009958451,120.0017,-0.03011142,0.3692693,0.1801834,0.9116875,72.72672,155.4835,179.5
0.01183156,120.0016,-0.03013669,0.3662094,0.1805309,0.9128523,72.03403,155.5065,179.5
0.01160832,120.0016,-0.03012312,0.3631241,0.1803893,0.9141119,71.32861,155.4297,179.5
0.01153943,120.0016,-0.03011392,0.3597256,0.1805587,0.9154212,70.56002,155.4123,179.5
0.01138475,120.0016,-0.03010928,0.3561,0.1798643,0.9169741,69.73055,155.2164,179.5
0.01007097,120.0016,-0.03006041,0.3531578,0.1794275,0.9181968,69.0611,155.0841,179.5
0.009759553,120.0016,-0.03005582,0.3515695,0.179962,0.9187016,68.71246,155.1693,179.5
0.009296051,120.0017,-0.03004202,0.347972,0.1817702,0.9197147,67.93409,155.4836,179.5
0.00893895,120.0017,-0.03002471,0.3437637,0.1840048,0.9208522,67.02937,155.8754,179.5
0.009523346,120.0017,-0.03002249,0.3386346,0.1842507,0.9227016,65.89765,155.8513,179.5
0.009732788,120.0016,-0.03002553,0.3359026,0.1844532,0.9236593,65.29853,155.8535,179.5
0.009918,120.0016,-0.03001795,0.3332613,0.1826459,0.9249743,64.69324,155.4517,179.5
0.009950089,120.0017,-0.03001845,0.3308574,0.1826276,0.9258404,64.16662,155.415,179.5
0.01006487,120.0016,-0.03002278,0.3286616,0.1839195,0.9263666,63.70475,155.6453,179.5
0.009265656,120.0017,-0.02999147,0.3258614,0.1825704,0.9276219,63.07579,155.336,179.5
0.008813141,120.0017,-0.02997559,0.3228357,0.1813718,0.9289141,62.40284,155.0552,179.5
0.008551041,120.0017,-0.02996858,0.3218794,0.1804252,0.9294301,62.18321,154.8529,179.5
0.009735032,120.0017,-0.0299798,0.3184238,0.1798326,0.9307344,61.43072,154.6897,179.5
0.01095117,120.0016,-0.03000542,0.3161839,0.1800975,0.9314466,60.95325,154.7142,179.5
0.01156633,120.0016,-0.03002275,0.3139479,0.1822534,0.9317834,60.50103,155.117,179.5
0.01229181,120.0015,-0.03002995,0.3123416,0.1818957,0.932393,60.15292,155.0251,179.5
0.01204118,120.0016,-0.03001689,0.3100513,0.1812316,0.9332863,59.65452,154.8639,179.5
0.01135138,120.0016,-0.03000359,0.3093737,0.181547,0.9334498,59.51307,154.9185,179.5
0.009473709,120.0017,-0.0299572,0.3084465,0.1811298,0.9338377,59.3082,154.8238,179.5
0.009329041,120.0017,-0.02994362,0.304859,0.1805482,0.9351274,58.53751,154.6641,179.5
0.009267883,120.0017,-0.0299429,0.3017493,0.1807031,0.9361056,57.87991,154.6576,179.5
0.009070145,120.0017,-0.02993146,0.2982897,0.1805104,0.9372509,57.14632,154.5784,179.5
0.009085862,120.0017,-0.0299306,0.2957661,0.179882,0.9381711,56.60736,154.4242,179.5
0.009194092,120.0017,-0.02993181,0.2943061,0.1794276,0.938717,56.29533,154.3173,179.5
0.009593568,120.0017,-0.02993564,0.2923124,0.1805894,0.9391171,55.89063,154.5247,179.5
0.0110898,120.0016,-0.02996948,0.291112,0.1813411,0.9393451,55.64915,154.66,179.5
0.01136209,120.0016,-0.02997176,0.2896442,0.1822019,0.9396322,55.35198,154.8138,179.5
0.01133183,120.0016,-0.02996448,0.2872551,0.1823254,0.9403414,54.85407,154.8112,179.5
0.01087663,120.0016,-0.02995058,0.2844729,0.1812252,0.9413993,54.26141,154.5623,179.5
0.009693619,120.0017,-0.02991321,0.2803898,0.1793738,0.9429775,53.39205,154.152,179.5
0.009649673,120.0017,-0.02991037,0.2785117,0.1794067,0.9435277,53.00351,154.1383,179.5
0.009763367,120.0017,-0.02990848,0.2764702,0.1789687,0.944211,52.57711,154.0303,179.5
0.009932252,120.0017,-0.02991139,0.2736072,0.1799296,0.9448621,51.99707,154.1895,179.5
0.01087007,120.0016,-0.02992792,0.2718379,0.1798662,0.9453847,51.63329,154.1585,179.5
0.01117441,120.0016,-0.02993212,0.2699807,0.1800348,0.9458847,51.2538,154.1724,179.5
0.01154506,120.0016,-0.02993965,0.2683118,0.1797974,0.9464046,50.90944,154.1086,179.5
0.01189769,120.0016,-0.02994286,0.2668896,0.1795809,0.9468477,50.61631,154.0516,179.5
0.01207494,120.0016,-0.02993991,0.2628777,0.1804243,0.9478093,49.80524,154.1768,179.5
0.01194368,120.0016,-0.02993643,0.2602336,0.1813425,0.9483635,49.27547,154.3306,179.5
0.01137798,120.0016,-0.02991844,0.2584729,0.1814454,0.9488252,48.91777,154.3334,179.5
0.01107153,120.0016,-0.02990492,0.2586904,0.1795756,0.9491217,48.94332,153.969,179.5
0.01096993,120.0016,-0.0299023,0.2566146,0.1793818,0.9497216,48.51991,153.9109,179.5
0.01081448,120.0016,-0.02989438,0.2547708,0.1793935,0.9502157,48.14618,153.8955,179.5
0.0116404,120.0016,-0.0298994,0.2516018,0.1796032,0.9510201,47.50805,153.9064,179.5
0.01105547,120.0016,-0.02993303,0.2586956,0.179255,0.9491808,48.94125,153.9063,179.5
0.007775559,120.0017,-0.03005539,0.2967098,0.1760602,0.9385979,56.76085,153.6776,179.5
0.005212906,120.0018,-0.0300957,0.3281796,0.177728,0.9277451,63.512,154.3944,179.5
0.004873032,120.0018,-0.03016533,0.3612589,0.1750744,0.9158826,70.81839,154.3197,179.5
0.005107605,120.0018,-0.03020392,0.3826726,0.1760049,0.9069641,75.75372,154.8414,179.5
0.005741135,120.0018,-0.03022104,0.3978819,0.1768557,0.9002289,79.35427,155.2717,179.5
0.01356458,120.0014,-0.03038626,0.4073436,0.1770325,0.8959524,81.63683,155.4751,179.5
0.01351395,120.0014,-0.03038271,0.4133324,0.177205,0.8931711,83.0947,155.6202,179.5
0.01223132,120.0015,-0.03035382,0.4183733,0.1772002,0.8908221,84.3284,155.7133,179.5
0.009336991,120.0016,-0.03028894,0.4202927,0.1771372,0.8899306,84.79714,155.7364,179.5
0.00914,120.0016,-0.03028351,0.4210779,0.1769231,0.889602,84.98673,155.7064,179.5
0.009141221,120.0016,-0.0302834,0.4219017,0.1766699,0.8892619,85.18555,155.669,179.5
0.009252579,120.0016,-0.03028568,0.4226266,0.1764251,0.8889663,85.36037,155.6314,179.5
0.009359467,120.0016,-0.03028656,0.4230895,0.1756584,0.8888979,85.46055,155.4793,179.5
0.009379044,120.0016,-0.03028409,0.4233469,0.1743011,0.8890425,85.49864,155.1994,179.5
0.009291123,120.0016,-0.03028073,0.4233777,0.1733336,0.889217,85.48801,154.9972,179.5
0.009285935,120.0016,-0.03027962,0.4232344,0.1725638,0.8894349,85.43813,154.8332,179.5
0.009441941,120.0016,-0.03028113,0.4219674,0.1721412,0.8901185,85.11713,154.7212,179.5
0.009483521,120.0016,-0.03027937,0.4210344,0.1713442,0.8907139,84.87223,154.5374,179.5
0.009492371,120.0016,-0.03027667,0.420602,0.170945,0.8909948,84.75835,154.446,179.5
0.009317811,120.0016,-0.03026969,0.4196584,0.1708598,0.891456,84.5243,154.4111,179.5
0.009263444,120.0016,-0.03026676,0.4190949,0.1709199,0.8917096,84.38676,154.4134,179.5
0.009251847,120.0016,-0.0302605,0.4165164,0.1712774,0.8928483,83.76066,154.4414,179.5
0.009311524,120.0016,-0.03025887,0.4150989,0.1716821,0.8934306,83.42128,154.5003,179.5
0.01016472,120.0016,-0.03027643,0.4139162,0.1723307,0.8938543,83.14507,154.6141,179.5
0.009098893,120.0016,-0.03024706,0.4120086,0.1732417,0.8945592,82.69565,154.7697,179.5
0.009105531,120.0016,-0.03024591,0.4110299,0.1734194,0.8949749,82.46091,154.7892,179.5
0.008881821,120.0017,-0.03023297,0.4096779,0.1732852,0.8956206,82.13023,154.7373,179.5
0.008646958,120.0017,-0.0302274,0.4086125,0.1735282,0.8960602,81.87623,154.7689,179.5
0.008759629,120.0017,-0.03022763,0.4056075,0.17317,0.8974936,81.14449,154.6417,179.5
0.007985947,120.0017,-0.03018094,0.4025669,0.1723334,0.8990223,80.39856,154.4158,179.5
0.006704194,120.0017,-0.03014554,0.3998178,0.1715142,0.9004047,79.7257,154.1997,179.5
0.004367554,120.0019,-0.03009631,0.3990978,0.1707323,0.9008726,79.53844,154.0262,179.5
0.004258973,120.0019,-0.03009291,0.3983923,0.170174,0.9012904,79.36092,153.8992,179.5
0.005235016,120.0018,-0.03010703,0.3980796,0.1697978,0.9014995,79.28123,153.8164,179.5
0.008036057,120.0017,-0.03016115,0.3976423,0.1691823,0.9018082,79.16985,153.6822,179.5
0.0102932,120.0016,-0.03020239,0.3970524,0.169906,0.901932,79.04385,153.8215,179.5
0.01008128,120.0016,-0.03025043,0.4033278,0.1698735,0.8991494,80.54123,153.9197,179.5
0.00782782,120.0017,-0.03020584,0.4072747,0.1678881,0.8977421,81.45451,153.5759,179.5
0.007379685,120.0017,-0.03019597,0.4102602,0.1667784,0.8965888,82.15663,153.3969,179.5
0.007521195,120.0017,-0.030196,0.4132147,0.1647506,0.8956064,82.83913,153.027,179.5
0.008948715,120.0016,-0.03022727,0.4144532,0.164884,0.8950094,83.14426,153.0757,179.5
0.009896043,120.0016,-0.03024578,0.4147131,0.1642923,0.8949978,83.19842,152.9574,179.5
0.01053943,120.0015,-0.03025798,0.4143446,0.1631618,0.8953752,83.09011,152.7169,179.5
0.009613099,120.0016,-0.03023792,0.4134585,0.1632302,0.8957723,82.87476,152.7161,179.5
0.009455582,120.0016,-0.03023267,0.4126581,0.1634321,0.8961045,82.68351,152.7444,179.5
0.009293625,120.0016,-0.03022734,0.4119309,0.1633734,0.8964497,82.50588,152.7201,179.5
0.009224854,120.0016,-0.03022531,0.4118881,0.1630008,0.8965372,82.48919,152.6423,179.5
0.009276459,120.0016,-0.03022565,0.4110543,0.1628793,0.8969418,82.28516,152.6032,179.5
0.009649079,120.0016,-0.03023213,0.4094489,0.162402,0.8977624,81.88927,152.478,179.5
0.009940842,120.0016,-0.03023744,0.408285,0.1618668,0.8983888,81.5999,152.3484,179.5
0.01006703,120.0016,-0.03023952,0.4067415,0.1615071,0.8991534,81.22247,152.249,179.5
0.01007175,120.0016,-0.0302386,0.4052162,0.1615416,0.8998356,80.85658,152.2314,179.5
0.009999588,120.0016,-0.03023349,0.4039525,0.1615996,0.9003932,80.55447,152.2231,179.5
0.01112517,120.0015,-0.03023212,0.4017224,0.1604948,0.9015878,80.00479,151.9603,179.5
0.01495618,120.0013,-0.03030895,0.3994247,0.1601141,0.9026757,79.45525,151.8459,179.5
0.01544249,120.0013,-0.03031662,0.3975844,0.1596455,0.9035707,79.01143,151.7213,179.5
0.01549895,120.0013,-0.03031445,0.3955036,0.1594018,0.9045264,78.51501,151.6394,179.5
0.01444452,120.0014,-0.03028871,0.3935194,0.1592848,0.905412,78.04372,151.5853,179.5
0.01330687,120.0014,-0.03026111,0.3928499,0.159128,0.9057302,77.88246,151.5431,179.5
0.01195955,120.0015,-0.03023154,0.3926343,0.1592928,0.9057947,77.83282,151.5736,179.5
0.00909607,120.0016,-0.03016469,0.3916086,0.1591818,0.9062582,77.58694,151.5356,179.5
0.008998978,120.0016,-0.03015805,0.3896087,0.1590677,0.9071398,77.11565,151.4824,179.5
0.009170792,120.0016,-0.03015145,0.3882637,0.1590016,0.9077278,76.79985,151.4489,179.5
0.009541779,120.0016,-0.03014945,0.386442,0.1580417,0.9086723,76.3605,151.2266,179.5
0.009665558,120.0016,-0.0301521,0.3848349,0.1576695,0.9094187,75.9807,151.1274,179.5
0.01039172,120.0016,-0.03016434,0.383259,0.1575232,0.9101094,75.61289,151.0749,179.5
0.01067871,120.0015,-0.03016281,0.3815247,0.1572751,0.9108806,75.20737,150.9997,179.5
0.01072371,120.0015,-0.03016229,0.3800464,0.1570971,0.9115291,74.86274,150.9426,179.5
0.01030496,120.0016,-0.03015051,0.379488,0.1569561,0.911786,74.73127,150.9061,179.5
0.00932077,120.0016,-0.03012631,0.3780325,0.1566341,0.9124457,74.38988,150.8205,179.5
0.00906215,120.0016,-0.03011829,0.3770911,0.1563964,0.9128759,74.16943,150.7592,179.5
0.009028534,120.0016,-0.03011444,0.3764057,0.1563272,0.9131706,74.0107,150.7357,179.5
0.008930481,120.0016,-0.03010697,0.3749667,0.1561287,0.9137964,73.6772,150.6756,179.5
0.008901581,120.0016,-0.03010541,0.3741876,0.1560581,0.9141277,73.49747,150.6507,179.5
0.008839692,120.0016,-0.03010066,0.3738693,0.1563154,0.914214,73.42797,150.6983,179.5
0.00808165,120.0017,-0.03005072,0.3712432,0.1554251,0.9154351,72.81424,150.4828,179.5
0.00670958,120.0017,-0.0300152,0.3681674,0.1540958,0.9169009,72.09422,150.1738,179.5
0.00534491,120.0018,-0.02998899,0.3653245,0.1543473,0.917995,71.45094,150.1871,179.5
0.004339096,120.0019,-0.02996686,0.3631263,0.1542069,0.9188904,70.95084,150.1303,179.5
0.00480188,120.0018,-0.02997492,0.3620903,0.1540695,0.9193221,70.71565,150.0893,179.5
0.005822983,120.0018,-0.02999416,0.3610537,0.1538285,0.9197701,70.47992,150.0276,179.5
0.00866388,120.0017,-0.03002695,0.3581899,0.1513713,0.9212962,69.80798,149.4989,179.5
0.009307588,120.0016,-0.03004611,0.3573827,0.1511454,0.9216467,69.62485,149.4437,179.5
0.009153214,120.0016,-0.03003926,0.3559277,0.1510181,0.9222304,69.29739,149.4002,179.5
0.009043748,120.0016,-0.03003243,0.3529559,0.1505084,0.9234551,68.62762,149.2622,179.5
0.009233109,120.0016,-0.03003391,0.3512949,0.1501856,0.9241408,68.25424,149.1777,179.5
0.009539398,120.0016,-0.03003928,0.3497076,0.149906,0.924788,67.89863,149.103,179.5
0.01008658,120.0016,-0.03004828,0.3478188,0.1499464,0.9254935,67.48103,149.0887,179.5
0.01052461,120.0016,-0.03005589,0.3457857,0.1499598,0.9262528,67.0321,149.0674,179.5
0.01111668,120.0015,-0.03002782,0.3402584,0.1499722,0.9282956,65.81624,149.0058,179.5
0.01717487,120.0012,-0.0300045,0.3113819,0.1489526,0.9385384,59.58041,148.4939,179.5
0.02185996,120.001,-0.03004145,0.2794603,0.1492793,0.9484817,52.91853,148.2568,179.5
0.02543527,120.0008,-0.03008745,0.2467048,0.1532578,0.9568954,46.31151,148.7547,179.5
0.02788799,120.0007,-0.03013721,0.2261796,0.1545965,0.9617394,42.24936,148.8596,179.5
0.02735834,120.0007,-0.03012303,0.2123237,0.1542801,0.9649437,39.5307,148.7049,179.5
0.02626914,120.0008,-0.03010062,0.2028947,0.1550429,0.9668482,37.70097,148.7901,179.5
0.01847589,120.0012,-0.02992552,0.1944189,0.1553356,0.9685413,36.05619,148.7943,179.5
0.01427261,120.0014,-0.02983246,0.1892087,0.1545875,0.9696921,35.04458,148.6219,179.5
0.01197534,120.0015,-0.02978128,0.1857075,0.1533525,0.9705647,34.36314,148.3678,179.5
0.01067606,120.0015,-0.02975185,0.1840582,0.1526226,0.9709938,34.04171,148.2204,179.5
0.01056587,120.0015,-0.02974872,0.1825048,0.1523156,0.9713351,33.74253,148.1537,179.5
0.01071997,120.0015,-0.02975133,0.1805314,0.1524217,0.9716873,33.36585,148.1631,179.5
0.01065219,120.0015,-0.02973563,0.1766518,0.1517378,0.9725069,32.62148,148.0131,179.5
0.01055669,120.0015,-0.02973773,0.1745942,0.1523409,0.9727842,32.23234,148.1164,179.5
0.01034837,120.0015,-0.02973313,0.1734535,0.1523525,0.9729865,32.01496,148.1127,179.5
0.01023209,120.0016,-0.02973024,0.1712796,0.1522125,0.9733934,31.60052,148.0752,179.5
0.01030754,120.0015,-0.02973174,0.1682729,0.1514901,0.9740303,31.02575,147.9236,179.5
0.01035553,120.0015,-0.0297236,0.1657267,0.1503368,0.9746454,30.53722,147.6936,179.5
0.0105553,120.0015,-0.02972968,0.1625528,0.1496485,0.9752855,29.93314,147.5487,179.5
0.01069351,120.0015,-0.02973306,0.1604836,0.1486729,0.9757773,29.53749,147.3553,179.5
0.01071313,120.0015,-0.02973552,0.1590723,0.1485597,0.9760256,29.27041,147.3276,179.5
0.01073084,120.0015,-0.0297327,0.1561548,0.1482293,0.9765469,28.71844,147.2522,179.5
0.01194121,120.0015,-0.02975473,0.1542368,0.1487726,0.976769,28.36061,147.3458,179.5
0.01203946,120.0015,-0.02975444,0.1514253,0.1485702,0.9772396,27.83054,147.2955,179.5
0.0140026,120.0014,-0.02978264,0.144843,0.1501801,0.977991,26.60282,147.5699,179.5
0.01503139,120.0013,-0.02980187,0.1428673,0.1492433,0.978425,26.22955,147.3858,179.5
0.01568646,120.0013,-0.02981781,0.1394593,0.149477,0.9788809,25.59296,147.4159,179.5
0.01582913,120.0013,-0.02981865,0.1372727,0.1489535,0.9792697,25.18208,147.309,179.5
0.01459375,120.0014,-0.02978588,0.1347779,0.1486179,0.9796671,24.71344,147.2365,179.5
0.01321545,120.0014,-0.02974579,0.1313575,0.1458268,0.9805507,24.06356,146.701,179.5
0.01200496,120.0015,-0.02972579,0.1314664,0.1457921,0.9805413,24.08252,146.6949,179.5
0.01056561,120.0015,-0.02968932,0.1320713,0.1453855,0.9805204,24.19234,146.6211,179.5
0.01071939,120.0015,-0.0297002,0.1293257,0.1472876,0.9806025,23.68779,146.9671,179.5
0.01086453,120.0015,-0.02970389,0.127346,0.1471909,0.980876,23.31901,146.9419,179.5
0.01095259,120.0015,-0.02970305,0.1267782,0.1482965,0.980783,23.21737,147.1468,179.5
0.01100377,120.0015,-0.02970413,0.1229382,0.1495049,0.9810884,22.50751,147.3595,179.5
0.01119644,120.0015,-0.02970909,0.1215404,0.1506777,0.9810832,22.25204,147.5742,179.5
0.01133933,120.0015,-0.02970641,0.1180753,0.1492731,0.9817208,21.60406,147.2994,179.5
0.01180669,120.0015,-0.02971671,0.1159079,0.1485941,0.9820821,21.20037,147.1653,179.5
0.01185373,120.0015,-0.0297191,0.1142424,0.1480962,0.9823524,20.89021,147.0668,179.5
0.01185951,120.0015,-0.02972051,0.1135629,0.1483533,0.9823924,20.76519,147.1127,179.5
0.01144061,120.0015,-0.0297199,0.1111955,0.1469888,0.9828682,20.32231,146.8503,179.5
0.01105972,120.0015,-0.02971231,0.109271,0.1464065,0.9831709,19.96425,146.7357,179.5
0.01068768,120.0015,-0.02970571,0.1073637,0.1454904,0.9835169,19.60869,146.5591,179.5
0.01033019,120.0016,-0.02970165,0.1054827,0.1446104,0.9838502,19.25846,146.3896,179.5
0.0103192,120.0016,-0.02970552,0.1030656,0.1437432,0.9842334,18.81007,146.2211,179.5
0.009821533,120.0016,-0.02971465,0.1010268,0.1410248,0.9848378,18.42637,145.7095,179.5
0.009410188,120.0016,-0.0296951,0.09719274,0.142654,0.984989,17.72431,146.0026,179.5
0.00851178,120.0017,-0.02969345,0.09332823,0.1409343,0.9856102,17.00832,145.673,179.5
0.007933808,120.0017,-0.02968269,0.08956579,0.1392194,0.9862028,16.31261,145.3454,179.5
0.008663407,120.0017,-0.02969103,0.089349,0.1391931,0.9862261,16.27349,145.34,179.5
0.008760499,120.0017,-0.02971053,0.08792648,0.1388652,0.9864002,16.01181,145.2758,179.5
0.008926362,120.0017,-0.02971797,0.0861164,0.1379155,0.9866931,15.67788,145.0955,179.5
0.009668335,120.0016,-0.02972699,0.08443725,0.1391531,0.9866645,15.37355,145.3214,179.5
0.007651108,120.0018,-0.02971239,0.082368,0.1373929,0.987086,14.98862,144.9906,179.5
